allow_customer_reviews,attribute_1_global,attribute_1_name,attribute_1_values,attribute_1_visible,attribute_2_global,attribute_2_name,attribute_2_values,attribute_2_visible,backorders_allowed,button_text,categories,cross_sells,currency,date_sale_price_ends,date_sale_price_starts,description,download_1_URL,download_1_name,download_2_URL,download_2_name,download_expiry_days,download_limit,external_URL,grouped_products,height,images,in_stock,is_featured,length,meta__wpcom_is_markdown,name,parent,position,published,purchase_note,regular_price,sale_price,shipping_class,short_description,sku,sold_individually,stock,tags,tax_class,tax_status,upsells,url,visibility_in_catalog,weight,width
,,,,,,,,,,,Home,,EUR,,,"   Een wenskaart voor een bekeerling! Zo kun je op een leuke manier iemand verwelkomen tot onze Ummah (gemeenschap).        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/7005-large_default/shokran.jpg,1,,,,Welcome into Our Ummah,,,1,,None,2,,islamitische wenskaart. 1 stuk.,4749,,,"islamitische wenskaart,
                ",,,,https://www.sunnahcenter.com/home/4749-shokran.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Zuster/broederschap,,EUR,,,"     Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/6882-large_default/for-my-precious-sister-wenskaart.jpg,1,,,,For my precious sister - Wenskaart,,,1,,None,2,,Verras u dierbare zuster met deze speciale wenskaart.,4711,,,,,,,https://www.sunnahcenter.com/zusterbroederschap/4711-for-my-precious-sister-wenskaart.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten,,EUR,,,"   Cadeautjes schenken aan elkaar is iets wat we ook gewoon zomaar moeten doen!        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/7009-large_default/shokran.jpg,1,,,,Gewoon Zomaar!,,,1,,None,2,,islamitische wenskaart. 1 stuk.,4752,,,"islamitische wenskaart,
                ",,,,https://www.sunnahcenter.com/wenskaarten/4752-shokran.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Koraan > Koraan Cd's,,EUR,,,"   Al-Kahf, As-Sajdah, Al-Insan, Al-Jumuah, Al-Munafiqun, Al-Ala & Al-Ghashiyah Shaykh MISHARY RASHED AL-AFASY               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/1045-large_default/vrijdag-surahs-cd.jpg,1,,,,soewar al-djoemoe'ah  CD,,,1,,None,8,,"Al-Kahf, As-Sajdah, Al-Insan, Al-Jumuah, Al-Munafiqun, Al-Ala & Al-Ghashiyah Shaykh MISHARY RASHED AL-AFASY",938,,,"Koran,
                ,quran,
                ,cd,
                ,mishary rashed,
                ,audio,
                ,recitatie,
                ,reciteur,
                ,surah,
                ",,,,https://www.sunnahcenter.com/koraan-cd-s/938-vrijdag-surahs-cd.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Zuster/broederschap,,EUR,,,"     Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/6881-large_default/dear-sister-wenskaart.jpg,1,,,,Dear sister - Wenskaart,,,1,,None,2,,Verras u dierbare zuster met deze speciale wenskaart.,4710,,,,,,,https://www.sunnahcenter.com/zusterbroederschap/4710-dear-sister-wenskaart.html,,,
,,,,,,,,,,,Home,,EUR,,,"    Een leuke kaartje voor iemand die net zijn rijbewijs heeft mogen behalen! Ribba is een bekend woordje onder de jongeren wat Rijbewijs betekent, zo kun je op een leuke manier de geslaagde feliciteren!         Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/6667-large_default/shokran.jpg,1,,,,Rijbewijs Kaartje,,,1,,None,2,,islamitische wenskaart. 1 stuk.,4559,,,"islamitische wenskaart,
                ",,,,https://www.sunnahcenter.com/home/4559-shokran.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie,,EUR,,,"            No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/6723-medium_default/365-qur-an-reminders-zwart-goudfolie.jpg,https://www.sunnahcenter.com/6724-medium_default/365-qur-an-reminders-zwart-goudfolie.jpg,https://www.sunnahcenter.com/6723-large_default/365-qur-an-reminders-zwart-goudfolie.jpg,https://www.sunnahcenter.com/6723-large_default/365-qur-an-reminders-zwart-goudfolie.jpg,https://www.sunnahcenter.com/6724-large_default/365-qur-an-reminders-zwart-goudfolie.jpg",1,,,,365 QUR'AN REMINDERS ZWART (GOUDFOLIE),,,1,,None,19.95,,"365 Qur'an Reminder Inspirerende Reminders, Het Hele Jaar Door! Ben Je Ook Al Langer Op Zoek Naar Een Snelle, Leuke En Inspirerende Manier Om Kennis Over De Islam Tot Je Te Nemen En Handvatten Te Krijgen Om Als Een Nog Betere Moslim Te Leven? Vooral Om Geïnspireerd En Herinnerd Te Worden Aan De Geboden Van De Schepper? Lets Wat Geen Moeite Kost En Toch Je Hart Vult Met Nog Meer Liefde Voor Allah? Met Grote Plezier Willen Wij U Kennis Laten Maken Met De 365 Qur'an Reminders.",4601,,,,,,,https://www.sunnahcenter.com/cadeau-decoratie/4601-365-qur-an-reminders-zwart-goudfolie.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten,,EUR,,,"   Shokran betekent dankjewel. Door middel van dit kaartje kun je iemand bedanken. Hij/zij heeft bijvoorbeeld iets voor je gedaan of diegene is er altijd voor je geweest en je wilt laten zien dat je dat waardeert.        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/6663-large_default/shokran.jpg,1,,,,Shokran Thank you,,,1,,None,2,,islamitische wenskaart. 1 stuk.,4557,,,"islamitische wenskaart,
                ",,,,https://www.sunnahcenter.com/wenskaarten/4557-shokran.html,,,
,,,,,,,,,,,Home,,EUR,,,"    Dit leven hier op aarde is een reis naar iets veel groters, het Hiernamaals. Hoe mooi is het dan niet als je een zuster hebt waarmee je close bent en deze reis samen aflegt! Met dit kaartje kun je je dankbaarheid uiten!    Op voorraad         Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/6665-large_default/shokran.jpg,1,,,,Dear Sister Roos,,,1,,None,2,,islamitische wenskaart. 1 stuk.,4558,,,"islamitische wenskaart,
                ",,,,https://www.sunnahcenter.com/home/4558-shokran.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten,,EUR,,,"   Shokran betekent dankjewel. Door middel van dit kaartje kun je iemand bedanken. Hij/zij heeft bijvoorbeeld iets voor je gedaan of diegene is er altijd voor je geweest en je wilt laten zien dat je dat waardeert.        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/5234-large_default/shokran.jpg,1,,,,Shokran!,,,1,,None,2,,islamitische wenskaart. 1 stuk.,3364,,,"islamitische wenskaart,
                ",,,,https://www.sunnahcenter.com/wenskaarten/3364-shokran.html,,,
,,,,,,,,,,,Home,,EUR,,,"   Deze wenskaart heeft een binnenkant + buitenkant (vouwbaar).  De tekst die op de voorkant van deze wenskaart staat is: Mijn allerliefste schoonzus  De tekst die aan de binnenkant van deze wenskaart staat is: Moge Allah soebhanahoe wa ta´ala jou beschermen, zegenen, succes schenken in deze wereld & in het hiernamaals.  De afmeting van deze kaart is Breedte: 10,5 centimeter Lengte: 14,8 centimeter        Merk   shop.hadieth             No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/5153-medium_default/mijn-allerliefste-schoonzus.jpg,https://www.sunnahcenter.com/5154-medium_default/mijn-allerliefste-schoonzus.jpg,https://www.sunnahcenter.com/5153-large_default/mijn-allerliefste-schoonzus.jpg,https://www.sunnahcenter.com/5153-large_default/mijn-allerliefste-schoonzus.jpg,https://www.sunnahcenter.com/5154-large_default/mijn-allerliefste-schoonzus.jpg",1,,,,Mijn allerliefste schoonzus,,,1,,None,2.49,,"Breedte: 10,5 centimeter  Lengte: 14,8 centimeter",3791,,,"iaslamitische wenskaart,
                ",,,,https://www.sunnahcenter.com/home/3791-mijn-allerliefste-schoonzus.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Geboorte baby,,EUR,,,"   Vergeet je geliefden of naasten niet! Ontvang dit wenskaart zelf of laat ons dit wenskaart direct naar je geliefde of naaste versturen! Bij het afrekenen kun je je wens/boodschap achterlaten, wij zorgen voor de rest!        Merk   Safiyah Cards             No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/4274-large_default/gefeliciteerd-met-geboorte-van-jullie-prachte-kindje.jpg,1,,,,Gefeliciteerd met Geboorte van jullie prachte kindje,,,1,,None,2.05,,Achterzijde tekst : Dua'a bij geboorte,3258,,,"islamitische wenskaart,
                ,gefeliciteerd met kindje,
                ,dua kinderen kaart,
                ",,,,https://www.sunnahcenter.com/geboorte-baby/3258-gefeliciteerd-met-geboorte-van-jullie-prachte-kindje.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Ouders,,EUR,,,"   Deze wenskaart heeft een binnenkant + buitenkant (vouwbaar).  De tekst die op de voorkant van deze wenskaart staat is:  De tekst die aan de binnenkant van deze wenskaart staat is:  De afmeting van deze kaart is Breedte: 10,5 centimeter Lengte: 14,8 centimeter        Merk   shop.hadieth             No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/5137-medium_default/allerliefste-schoonmoeder.jpg,https://www.sunnahcenter.com/5138-medium_default/allerliefste-schoonmoeder.jpg,https://www.sunnahcenter.com/5137-large_default/allerliefste-schoonmoeder.jpg,https://www.sunnahcenter.com/5137-large_default/allerliefste-schoonmoeder.jpg,https://www.sunnahcenter.com/5138-large_default/allerliefste-schoonmoeder.jpg",1,,,,Allerliefste schoonmoeder,,,1,,None,2.49,,"Breedte: 10,5 centimeter  Lengte: 14,8 centimeter",3783,,,"islamitische wenskaart,
                ",,,,https://www.sunnahcenter.com/ouders/3783-allerliefste-schoonmoeder.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Ouders,,EUR,,,"   Vergeet je geliefden of naasten niet! Ontvang dit wenskaart zelf of laat ons dit wenskaart direct naar je geliefde of naaste versturen! Bij het afrekenen kun je je wens/boodschap achterlaten, wij zorgen voor de rest!        Merk   Niya shop             No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/5259-large_default/voor-mijn-lieve-schoonmoeder.jpg,1,,,,Voor mijn lieve schoonmoeder!,,,1,,None,2.49,,"Verras je schoonmoeder met deze speciale schoonmoederkaart!  A6 formaat  Buitenzijde glanslaag  Binnenzijde in kleur bedrukt  Inclusief envelop ",2048,,,"schoonmoeder,
                ,wenskaart,
                ",,,,https://www.sunnahcenter.com/ouders/2048-voor-mijn-lieve-schoonmoeder.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Geboorte baby,,EUR,,,"            No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/2511-large_default/felicitatie-bij-geboorte-luxe-uitvoering.jpg,1,,,,Felicitatie bij geboorte! Luxe uitvoering,,,1,,None,2.05,,"Verras jouw naasten met een luxe islamitische wenskaart!   -Groot formaat (gevouwen 21x14,8cm) -Voorzijde voorzien van een glanslaag -Incl. envelop ",2057,,,"geboorte,
                ,wenskaart,
                ",,,,https://www.sunnahcenter.com/geboorte-baby/2057-felicitatie-bij-geboorte-luxe-uitvoering.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Geboorte baby,,EUR,,,"   Vergeet je geliefden of naasten niet! Ontvang dit wenskaart zelf of laat ons dit wenskaart direct naar je geliefde of naaste versturen! Bij het afrekenen kun je je wens/boodschap achterlaten, wij zorgen voor de rest!               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/2175-large_default/geboorte-dochter.jpg,1,,,,Geboorte dochter,,,1,,None,3.03,,,1773,,,"geboorte,
                ,Islamitische wenskaarten,
                ,Geboorte dochter,
                ",,,,https://www.sunnahcenter.com/geboorte-baby/1773-geboorte-dochter.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Geboorte baby,,EUR,,,"   Vergeet je geliefden of naasten niet! Ontvang dit wenskaart zelf of laat ons dit wenskaart direct naar je geliefde of naaste versturen! Bij het afrekenen kun je je wens/boodschap achterlaten, wij zorgen voor de rest!               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/2176-large_default/geboorte-zoon.jpg,1,,,,Geboorte zoon,,,1,,None,3.03,,,1774,,,"geboorte,
                ,Islamitische wenskaarten,
                ,Geboorte zoon,
                ",,,,https://www.sunnahcenter.com/geboorte-baby/1774-geboorte-zoon.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Koraan > Koraan Cd's,,EUR,,,"   De recitatie van QIYAMUL LAYL  Reciteur: MISHARY RASHED AL-AFASY  Formaat: A5 Soort: CD               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/1044-large_default/juz-tabarak-29ste-deel-van-de-heilige-quran-cd.jpg,1,,,,Juz Tabarak 29ste deel van de Heilige Quran CD,,,1,,None,5.49,,De recitatie van QIYAMUL LAYL  Reciteur: MISHARY RASHED AL-AFASY,937,,,"Koran,
                ,quran,
                ,mishary rashed,
                ,audio,
                ,recitatie,
                ,MISHARY RASHED AL-AFASY,
                ,QIYAMUL LAYL,
                ",,,,https://www.sunnahcenter.com/koraan-cd-s/937-juz-tabarak-29ste-deel-van-de-heilige-quran-cd.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Koraan > Koraan Cd's,,EUR,,,"    JUZ AMMA AL-MUALLIM CD  Een prachtige recitatie van Juz Amma door kinderen. Een uitstekend hulpmiddel voor het leren van tajweed en makharaj voor kinderen en volwassenen.  Shaykh MISHARY RASHED AL-AFASY    JUZ QADSAMI - 28ste Hoofdstuk van de QUR'AN CD                No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/1043-large_default/juz-amma-al-muallim-cd.jpg,1,,,,JUZ AMMA AL-MUALLIM CD,,,1,,None,14,," JUZ AMMA AL-MUALLIM CD  Een prachtige recitatie van Juz Amma door kinderen. Een uitstekend hulpmiddel voor het leren van tajweed en makharaj voor kinderen en volwassenen.  Shaykh MISHARY RASHED AL-AFASY    JUZ QADSAMI - 28ste Hoofdstuk van de QUR'AN CD ",936,,,"quran,
                ,cd,
                ,mishary rashed,
                ,mishary rasheed,
                ,juz amma,
                ,quran recitation,
                ,koran recitatie,
                ,audio,
                ",,,,https://www.sunnahcenter.com/koraan-cd-s/936-juz-amma-al-muallim-cd.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Koraan > Koraan Cd's,,EUR,,,"   JUZ QADSAMI - 28ste Hoofdstuk van de QUR'AN CD   Formaat: A5 Soort:CD Reciteur: Shaykh Mishary Rashed AL-Afasy               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/1042-large_default/juz-qadsami-28th-hoofdstuk-van-de-qur-an-cd.jpg,1,,,,JUZ QADSAMI - 28ste hoofdstuk van de QUR'AN CD,,,1,,None,6.49,,JUZ QADSAMI - 28ste Hoofdstuk van de QUR'AN CD,935,,,"Koran,
                ,Juz Qadsami,
                ,cd,
                ,quran cd,
                ,hoofdstuk 28,
                ,mishary rashed,
                ,mishary rasheed,
                ,recitatie,
                ",,,,https://www.sunnahcenter.com/koraan-cd-s/935-juz-qadsami-28th-hoofdstuk-van-de-qur-an-cd.html,,,
,,,,,,,,,,,Home > Cadeau & Decoratie > Islamitische cadeau > Wenskaarten > Geboorte baby,,EUR,,,"     Merk   Masli             No reviews         ",,,,,,,,,,"https://www.sunnahcenter.com/6508-medium_default/kaart-masha-allah-its-a-girl.jpg,https://www.sunnahcenter.com/6509-medium_default/kaart-masha-allah-its-a-girl.jpg,https://www.sunnahcenter.com/6508-large_default/kaart-masha-allah-its-a-girl.jpg,https://www.sunnahcenter.com/6508-large_default/kaart-masha-allah-its-a-girl.jpg,https://www.sunnahcenter.com/6509-large_default/kaart-masha-allah-its-a-girl.jpg",1,,,,Kaart Masha Allah Its a Girl,,,1,,None,1.99,,,4431,,,,,,,https://www.sunnahcenter.com/geboorte-baby/4431-kaart-masha-allah-its-a-girl.html,,,
,,,,,,,,,,,Home,,EUR,,,"   Beschrijving: Grote steden rond de wereld zijn voorgeprogrammeerd in het horloge. En elke andere locatie kan worden geprogrammeerd met behulp van breedte-, lengtegraad- en GMT-informatie. Azan tijden worden nauwkeurig berekend, ALFAJR horloge gebruikt de lokale taqweem of het meest gebruikte taqweemsysteem voor uw stad.        Merk   Al Fajr             No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/5214-large_default/alfajr-al-wb-20-zwart.jpg,1,,,,ALFAJR WB-20 ZWART,,,1,,None,170,,Merk: Al Fajr Horloge vorm: Rond  Model: WB-20  Kleur: zwart Band Materiaal: Roestvrij staal Weergavetype: Analoog-digitaal,3819,,,"alfajr,
                ,alfajr wb-20,
                ,gebeds horloge,
                ,prayer watch,
                ",,,,https://www.sunnahcenter.com/3819-alfajr-al-wb-20-zwart.html,,,
,,,,,,,,,,,Home,,EUR,,,"   Beschrijving: Grote steden rond de wereld zijn voorgeprogrammeerd in het horloge. En elke andere locatie kan worden geprogrammeerd met behulp van breedte-, lengtegraad- en GMT-informatie. Azan tijden worden nauwkeurig berekend, ALFAJR horloge gebruikt de lokale taqweem of het meest gebruikte taqweemsysteem voor uw stad.        Merk   Al Fajr             No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/5213-large_default/alfajr-al-wb-20-blauw.jpg,1,,,,ALFAJR  WB-20 BLAUW,,,1,,None,170,,Merk: Al Fajr Horloge vorm: Rond  Model: WB-20  Kleur: Blauw Band Materiaal: Roestvrij staal Weergavetype: Analoog-digitaal,3818,,,"alfajr,
                ,wb-20,
                ",,,,https://www.sunnahcenter.com/3818-alfajr-al-wb-20-blauw.html,,,
,,,,,,,,,,,Home,,EUR,,,"   ALFAJR WL-08L Classic horloge met zilverkleurige rechthoekige roestvrij stalen kast en deluxe zwarte leren band met dubbele vouwsluiting.  Alle ALFAJR horloges & klokken kenmerken zich met voorgeprogrammeerde gebedstijden voor alle steden over de hele wereld.  Voor elk gebed kan een alarm in de vorm van een dubbel piepgeluid worden ingesteld, zodat deze met elke Adhaan afgaat. De gebedstijden voor ieder aankomend gebed worden automatisch gewijzigd en getoond op uw horloge. Met een blik weet u precies wanneer het volgende gebed aanbreekt!  HIJRI EN GREGORIAANSE DATUMAANDUIDING  Uw fajrhorloge geeft zowel de Gregoriaanse als de Hijri kalender aan. De Hijri kalender volgt de Gregoriaanse datum en is gebaseerd op de astronomische maan-waarneming in Mekka.  QIBLA RICHTING  De Qibla richting (ten opzichte van het noorden) kan worden weergegeven.  KORAN BOOKMARK  Deze functie wordt gebruikt om bij te houden bij welke soerah en vers-nummer u bent gebleven met het lezen van de Koran.  DAGELIJKS ALARM  In aanvulling op het alarm voor het gebed, kunnen twee standaard alarmen per dag worden ingesteld.  ANDERE EIGENSCHAPPEN  Twee talen: u kunt kiezen tussen de Arabische en Engelse taal.  Stop Watch  Daylight Saving Time-optie  Alarm volumeregeling  Batterij-indicator  Productspecificaties  Afmetingen: 30,6 x 40,8 mm  Gewicht: 52 g  Waterdicht: 5 ATM  Crystal FSTN LCD met blauwe EL achtergrondverlichting  Krasbestendig glas  Overige informatie  In de doos: Horloge, Gebruiksaanwijzing  Schaf dit horloge aan en investeer ook in een betere band met het gebed!        Merk   Al Fajr             No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/5210-large_default/alfajr-black-lcd-watch-wl-08l-zilverkleurige-kast.jpg,1,,,,ALFAJR WATCH WL-08L - ZILVERKLEURIGE,,,1,,None,110,,Merk: Al Fajr  Collectie: Classic watch  Model: WL-08L  Kleur: Zilver,2621,,,"al fajr,
                ,ALFAJR WL-08L,
                ,WL-08L,
                ,ALFAJR BLACK LCD WATCH WL-08L -,
                ",,,,https://www.sunnahcenter.com/2621-alfajr-black-lcd-watch-wl-08l-zilverkleurige-kast.html,,,
